241	0	0	1
472	0	0	0.944444
462	0.1	0	0.944444
456	0.1	0	0.944444
441	0	0	0.944444
44	0.3	0.1	0.944444
427	0.1	0	0.944444
424	0.6	0.5	0.944444
381	0	0	0.944444
80	0.1	0.1	0.888889
62	0.3	0.2	0.888889
60	0.1	0	0.888889
496	0.2	0.1	0.888889
49	0.1	0	0.888889
489	0.1	0.1	0.888889
480	0.2	0.1	0.888889
475	0	0	0.888889
471	0	0	0.888889
465	0.2	0.2	0.888889
455	0.1	0.1	0.888889
450	0.1	0	0.888889
425	0	0	0.888889
412	0.2	0.2	0.888889
41	0	0	0.888889
409	0	0	0.888889
362	0	0	0.888889
359	0.1	0	0.888889
343	0.1	0	0.888889
3	0.1	0.1	0.888889
266	0.1	0.1	0.888889
264	0.7	0.5	0.888889
261	0	0	0.888889
256	0	0	0.888889
251	0	0	0.888889
248	0	0	0.888889
236	0.2	0.2	0.888889
2	0	0	0.888889
197	0.2	0.2	0.888889
184	0.1	0.1	0.888889
168	0	0	0.888889
165	0	0	0.888889
117	0.2	0.1	0.888889
87	0.1	0	0.833333
84	0.1	0.1	0.833333
81	0.2	0.2	0.833333
58	0.4	0.3	0.833333
495	0.2	0.2	0.833333
487	0	0	0.833333
48	0.3	0.1	0.833333
479	0.2	0.1	0.833333
476	0.2	0	0.833333
47	0.2	0.1	0.833333
468	0	0	0.833333
458	0	0	0.833333
457	0.2	0.1	0.833333
454	0.2	0.1	0.833333
444	0.1	0.1	0.833333
439	0	0	0.833333
436	0.1	0.1	0.833333
426	0	0	0.833333
420	0.1	0.1	0.833333
419	0.1	0.1	0.833333
415	0.1	0	0.833333
406	0.3	0.2	0.833333
4	0.3	0.1	0.833333
40	0	0	0.833333
400	0	0	0.833333
397	0.1	0.1	0.833333
373	0.2	0	0.833333
358	0.4	0.2	0.833333
351	0.1	0.1	0.833333
342	0.3	0.1	0.833333
341	0	0	0.833333
340	0	0	0.833333
336	0.2	0.1	0.833333
329	0.2	0	0.833333
317	0	0	0.833333
316	0.2	0	0.833333
300	0	0	0.833333
297	0	0	0.833333
292	0	0	0.833333
29	0.4	0.3	0.833333
289	0	0	0.833333
28	0.2	0.1	0.833333
270	0.1	0.1	0.833333
262	0.1	0.1	0.833333
257	0.2	0.2	0.833333
250	0	0	0.833333
245	0.5	0.4	0.833333
240	0.2	0	0.833333
231	0.2	0.2	0.833333
230	0.1	0.1	0.833333
222	0.1	0	0.833333
205	0.2	0.2	0.833333
199	0.3	0.1	0.833333
