65	0.2	0	0.944444
469	0	0	0.944444
455	0.1	0.1	0.944444
451	0	0	0.944444
441	0	0	0.944444
426	0.2	0.2	0.944444
424	0.6	0.6	0.944444
407	0.1	0.1	0.944444
406	0.5	0.1	0.944444
396	0	0	0.944444
366	0.2	0.1	0.944444
322	0.2	0	0.944444
320	0	0	0.944444
315	0	0	0.944444
266	0.3	0.3	0.944444
243	0.2	0.1	0.944444
208	0	0	0.944444
166	0	0	0.944444
99	0.3	0.2	0.888889
92	0.2	0.1	0.888889
91	0	0	0.888889
88	0.1	0	0.888889
87	0.2	0.2	0.888889
86	0.2	0.2	0.888889
80	0	0	0.888889
68	0.3	0.2	0.888889
59	0.4	0.4	0.888889
58	0.5	0.2	0.888889
57	0	0	0.888889
50	0.1	0	0.888889
500	0.1	0.1	0.888889
498	0	0	0.888889
496	0.3	0.3	0.888889
495	0.1	0	0.888889
49	0.1	0	0.888889
489	0	0	0.888889
488	0.1	0.1	0.888889
486	0	0	0.888889
483	0	0	0.888889
479	0.3	0.2	0.888889
477	0	0	0.888889
476	0.1	0	0.888889
473	0.3	0.1	0.888889
471	0.1	0	0.888889
47	0.1	0	0.888889
458	0	0	0.888889
444	0.4	0.4	0.888889
44	0.3	0.1	0.888889
437	0	0	0.888889
434	0.1	0.1	0.888889
42	0.2	0.1	0.888889
420	0.3	0.2	0.888889
419	0.5	0.5	0.888889
417	0.1	0.1	0.888889
415	0.5	0.4	0.888889
412	0.3	0.3	0.888889
41	0	0	0.888889
40	0	0	0.888889
397	0.1	0.1	0.888889
389	0	0	0.888889
383	0	0	0.888889
374	0.1	0.1	0.888889
363	0	0	0.888889
359	0	0	0.888889
358	0.1	0.1	0.888889
351	0	0	0.888889
35	0.1	0.1	0.888889
348	0.1	0.1	0.888889
347	0.1	0.1	0.888889
342	0.2	0.1	0.888889
334	0	0	0.888889
333	0.2	0	0.888889
33	0.6	0.3	0.888889
314	0.4	0.2	0.888889
312	0.1	0.1	0.888889
311	0.2	0.1	0.888889
310	0	0	0.888889
308	0.2	0.1	0.888889
300	0	0	0.888889
297	0	0	0.888889
295	0.2	0.2	0.888889
287	0	0	0.888889
28	0.3	0.1	0.888889
279	0	0	0.888889
276	0	0	0.888889
273	0.1	0.1	0.888889
27	0.2	0.2	0.888889
265	0.1	0.1	0.888889
248	0	0	0.888889
247	0	0	0.888889
240	0	0	0.888889
237	0	0	0.888889
236	0.2	0.2	0.888889
229	0.4	0.2	0.888889
193	0.3	0.1	0.888889
19	0.4	0.3	0.888889
190	0.1	0.1	0.888889
186	0.1	0.1	0.888889
171	0.1	0.1	0.888889
170	0.2	0.2	0.888889
169	0.3	0.2	0.888889
160	0	0	0.888889
15	0.4	0.3	0.888889
139	0.3	0.3	0.888889
126	0	0	0.888889
12	0.1	0.1	0.888889
120	0.4	0.1	0.888889
117	0.6	0.5	0.888889
109	0.5	0.5	0.888889
105	0	0	0.888889
1	0.2	0.2	0.888889
102	0	0	0.888889
97	0.4	0.4	0.833333
96	0.1	0.1	0.833333
89	0	0	0.833333
85	0	0	0.833333
84	0.1	0.1	0.833333
82	0.3	0.2	0.833333
81	0.2	0.2	0.833333
79	0	0	0.833333
73	0.1	0	0.833333
71	0.1	0.1	0.833333
7	0	0	0.833333
67	0	0	0.833333
64	0	0	0.833333
60	0.1	0	0.833333
55	0.2	0	0.833333
54	0.3	0.3	0.833333
492	0	0	0.833333
491	0.1	0	0.833333
490	0.2	0.1	0.833333
485	0	0	0.833333
481	0.1	0	0.833333
480	0.1	0	0.833333
478	0.2	0.2	0.833333
472	0	0	0.833333
468	0.1	0.1	0.833333
