1	0.100000
2	0.040000
3	0.080000
4	0.050000
5	0.070000
6	0.040000
7	0.080000
8	0.040000
9	0.090000
10	0.530000
11	0.080000
12	0.060000
13	0.090000
14	0.030000
15	0.150000
16	0.090000
17	0.190000
18	0.020000
19	0.170000
20	0.030000
21	0.050000
22	0.210000
23	0.200000
24	0.150000
25	0.070000
26	0.300000
27	0.110000
28	0.090000
29	0.180000
30	0.060000
31	0.100000
32	0.060000
33	0.330000
34	0.020000
35	0.100000
36	0.250000
37	0.050000
38	0.110000
39	0.150000
40	0.060000
41	0.020000
42	0.150000
43	0.060000
44	0.170000
45	0.180000
46	0.030000
47	0.030000
48	0.260000
49	0.110000
50	0.030000
51	0.070000
52	0.090000
53	0.040000
54	0.080000
55	0.070000
56	0.100000
57	0.030000
58	0.300000
59	0.240000
60	0.020000
61	0.030000
62	0.160000
63	0.110000
64	0.040000
65	0.110000
66	0.040000
67	0.070000
68	0.150000
69	0.110000
70	0.150000
71	0.090000
72	0.080000
73	0.170000
74	0.040000
75	0.150000
76	0.060000
77	0.100000
78	0.180000
79	0.010000
80	0.030000
81	0.180000
82	0.150000
83	0.020000
84	0.070000
85	0.070000
86	0.050000
87	0.110000
88	0.100000
89	0.000000
90	0.060000
91	0.090000
92	0.190000
93	0.250000
94	0.040000
95	0.120000
96	0.140000
97	0.230000
98	0.040000
99	0.120000
100	0.100000
101	0.110000
102	0.030000
103	0.170000
104	0.070000
105	0.080000
106	0.080000
107	0.120000
108	0.010000
109	0.120000
110	0.070000
111	0.100000
112	0.000000
113	0.040000
114	0.150000
115	0.010000
116	0.030000
117	0.370000
118	0.090000
119	0.090000
120	0.150000
121	0.140000
122	0.100000
123	0.340000
124	0.030000
125	0.140000
126	0.020000
127	0.150000
128	0.040000
129	0.110000
130	0.260000
131	0.170000
132	0.160000
133	0.060000
134	0.170000
135	0.150000
136	0.310000
137	0.140000
138	0.060000
139	0.150000
140	0.050000
141	0.000000
142	0.090000
143	0.070000
144	0.010000
145	0.080000
146	0.290000
147	0.180000
148	0.320000
149	0.330000
150	0.210000
151	0.170000
152	0.060000
153	0.040000
154	0.060000
155	0.000000
156	0.100000
157	0.220000
158	0.060000
159	0.090000
160	0.010000
161	0.150000
162	0.110000
163	0.210000
164	0.010000
165	0.070000
166	0.100000
167	0.000000
168	0.020000
169	0.270000
170	0.100000
171	0.010000
172	0.050000
173	0.380000
174	0.170000
175	0.280000
176	0.090000
177	0.080000
178	0.050000
179	0.110000
180	0.030000
181	0.150000
182	0.190000
183	0.040000
184	0.080000
185	0.090000
186	0.040000
187	0.350000
188	0.130000
189	0.030000
190	0.080000
191	0.010000
192	0.330000
193	0.200000
194	0.060000
195	0.440000
196	0.050000
197	0.040000
198	0.180000
199	0.180000
200	0.060000
201	0.060000
202	0.140000
203	0.010000
204	0.210000
205	0.200000
206	0.080000
207	0.020000
208	0.180000
209	0.040000
210	0.140000
211	0.020000
212	0.080000
213	0.040000
214	0.020000
215	0.060000
216	0.220000
217	0.000000
218	0.160000
219	0.100000
220	0.090000
221	0.010000
222	0.100000
223	0.170000
224	0.190000
225	0.220000
226	0.040000
227	0.060000
228	0.060000
229	0.120000
230	0.050000
231	0.110000
232	0.120000
233	0.080000
234	0.020000
235	0.190000
236	0.120000
237	0.100000
238	0.110000
239	0.060000
240	0.090000
241	0.010000
242	0.090000
243	0.090000
244	0.060000
245	0.440000
246	0.060000
247	0.040000
248	0.030000
249	0.100000
250	0.000000
251	0.030000
252	0.060000
253	0.050000
254	0.030000
255	0.300000
256	0.110000
257	0.060000
258	0.180000
259	0.130000
260	0.090000
261	0.000000
262	0.090000
263	0.180000
264	0.420000
265	0.170000
266	0.100000
267	0.050000
268	0.010000
269	0.020000
270	0.160000
271	0.180000
272	0.360000
273	0.150000
274	0.100000
275	0.170000
276	0.000000
277	0.060000
278	0.240000
279	0.000000
280	0.090000
281	0.120000
282	0.010000
283	0.050000
284	0.370000
285	0.120000
286	0.070000
287	0.120000
288	0.110000
289	0.120000
290	0.010000
291	0.070000
292	0.060000
293	0.110000
294	0.080000
295	0.190000
296	0.080000
297	0.070000
298	0.020000
299	0.160000
300	0.150000
301	0.150000
302	0.320000
303	0.100000
304	0.010000
305	0.070000
306	0.130000
307	0.220000
308	0.090000
309	0.120000
310	0.120000
311	0.050000
312	0.040000
313	0.020000
314	0.310000
315	0.010000
316	0.170000
317	0.030000
318	0.030000
319	0.260000
320	0.030000
321	0.240000
322	0.040000
323	0.120000
324	0.020000
325	0.020000
326	0.470000
327	0.150000
328	0.070000
329	0.240000
330	0.060000
331	0.190000
332	0.070000
333	0.140000
