302	0.8	0.7	0.888889
284	0.8	0.7	0.833333
17	0.8	0.4	0.833333
482	0.7	0.2	0.833333
438	0.7	0.5	0.833333
272	0.7	0.7	0.833333
195	0.7	0.4	0.777778
329	0.6	0.2	0.777778
275	0.6	0.5	0.722222
264	0.6	0.5	0.777778
255	0.6	0.2	0.722222
216	0.6	0.2	0.888889
192	0.6	0.5	0.722222
175	0.6	0.4	0.777778
173	0.6	0.2	0.833333
136	0.6	0.3	0.777778
117	0.6	0.5	0.833333
10	0.6	0.4	0.777778
82	0.5	0.3	0.777778
48	0.5	0.2	0.777778
453	0.5	0.4	0.777778
419	0.5	0.5	0.944444
411	0.5	0.4	0.833333
385	0.5	0.4	0.777778
368	0.5	0.5	0.777778
366	0.5	0.4	0.777778
342	0.5	0.1	0.833333
336	0.5	0.4	0.777778
33	0.5	0.3	0.888889
326	0.5	0.3	0.833333
263	0.5	0.5	0.722222
26	0.5	0.4	0.888889
225	0.5	0.4	0.833333
127	0.5	0.5	0.722222
123	0.5	0.2	0.833333
114	0.5	0.4	0.722222
63	0.4	0.1	0.777778
59	0.4	0.3	0.944444
58	0.4	0.2	0.888889
454	0.4	0.1	0.888889
436	0.4	0.2	0.944444
415	0.4	0.3	0.944444
406	0.4	0.3	0.888889
398	0.4	0.4	0.777778
392	0.4	0.3	0.833333
371	0.4	0.3	0.888889
355	0.4	0.2	0.777778
350	0.4	0.4	0.777778
349	0.4	0.1	0.666667
343	0.4	0.1	0.888889
338	0.4	0.4	0.833333
321	0.4	0.1	0.722222
314	0.4	0.3	0.833333
270	0.4	0.2	0.722222
245	0.4	0.3	0.833333
236	0.4	0.3	0.777778
224	0.4	0.3	0.777778
205	0.4	0.3	0.888889
204	0.4	0.4	0.777778
202	0.4	0.2	0.777778
199	0.4	0.3	0.833333
182	0.4	0.3	0.722222
149	0.4	0.1	0.888889
140	0.4	0.3	0.888889
137	0.4	0.4	0.611111
131	0.4	0.3	0.833333
130	0.4	0.2	0.611111
120	0.4	0.3	0.833333
109	0.4	0.4	0.888889
97	0.3	0.3	0.833333
92	0.3	0.1	0.888889
81	0.3	0.3	0.833333
7	0.3	0.3	0.611111
65	0.3	0.1	0.777778
52	0.3	0.3	0.722222
490	0.3	0.1	0.888889
470	0.3	0.2	0.833333
462	0.3	0.2	0.888889
456	0.3	0	0.833333
435	0.3	0.3	0.777778
431	0.3	0.2	0.777778
428	0.3	0.2	0.722222
417	0.3	0.3	0.722222
412	0.3	0.2	0.888889
409	0.3	0.3	0.888889
386	0.3	0.1	0.722222
360	0.3	0.2	0.722222
346	0.3	0.1	0.888889
32	0.3	0.1	0.666667
309	0.3	0.1	0.777778
307	0.3	0.2	0.833333
301	0.3	0.2	0.722222
289	0.3	0.2	0.888889
27	0.3	0.3	0.888889
259	0.3	0	0.722222
243	0.3	0.3	0.833333
232	0.3	0.2	0.833333
229	0.3	0.1	0.833333
223	0.3	0.1	0.833333
222	0.3	0	0.777778
22	0.3	0.2	0.777778
220	0.3	0.3	0.833333
198	0.3	0.2	0.888889
194	0.3	0	0.666667
19	0.3	0.3	0.722222
181	0.3	0.2	0.777778
177	0.3	0.1	0.777778
169	0.3	0.3	0.777778
163	0.3	0	0.833333
157	0.3	0.3	0.888889
156	0.3	0	0.722222
154	0.3	0.2	0.666667
150	0.3	0.3	0.777778
148	0.3	0.3	0.888889
146	0.3	0.2	0.888889
13	0.3	0	0.777778
128	0.3	0.3	0.944444
121	0.3	0.1	0.722222
119	0.3	0.2	0.777778
118	0.3	0.2	0.833333
1	0.3	0.2	0.833333
91	0.2	0.2	0.888889
87	0.2	0.2	0.777778
84	0.2	0.2	0.833333
80	0.2	0.1	0.888889
75	0.2	0.2	0.833333
73	0.2	0.1	0.777778
55	0.2	0	0.722222
54	0.2	0.2	0.888889
492	0.2	0.1	0.666667
491	0.2	0	0.722222
488	0.2	0.2	0.722222
486	0.2	0.1	0.777778
475	0.2	0.2	0.722222
474	0.2	0.2	0.666667
473	0.2	0.1	0.833333
465	0.2	0.1	0.888889
461	0.2	0	0.833333
457	0.2	0.2	0.722222
452	0.2	0.2	0.833333
444	0.2	0.2	0.888889
44	0.2	0.1	0.888889
437	0.2	0.2	0.944444
429	0.2	0.2	0.833333
420	0.2	0.1	0.722222
414	0.2	0.1	0.833333
395	0.2	0	0.833333
394	0.2	0	0.666667
387	0.2	0.2	0.722222
381	0.2	0.2	0.777778
379	0.2	0	0.777778
376	0.2	0.1	0.777778
362	0.2	0	0.888889
337	0.2	0	0.777778
335	0.2	0	0.833333
331	0.2	0.2	0.833333
328	0.2	0.1	0.611111
323	0.2	0.2	0.777778
320	0.2	0.1	0.944444
319	0.2	0	0.833333
308	0.2	0.1	0.833333
306	0.2	0.1	0.777778
304	0.2	0.1	0.777778
299	0.2	0.1	0.777778
298	0.2	0.1	0.833333
295	0.2	0.2	0.833333
293	0.2	0.1	0.777778
292	0.2	0	0.722222
288	0.2	0.1	0.777778
286	0.2	0.2	0.777778
28	0.2	0.1	0.833333
278	0.2	0	0.666667
273	0.2	0.2	0.888889
271	0.2	0	0.888889
265	0.2	0.1	0.888889
257	0.2	0.2	0.833333
24	0.2	0.2	0.833333
235	0.2	0	0.777778
233	0.2	0.2	0.777778
231	0.2	0.2	0.888889
206	0.2	0.2	0.833333
187	0.2	0	0.722222
179	0.2	0.2	0.722222
172	0.2	0.2	0.777778
151	0.2	0.2	0.888889
15	0.2	0.1	0.944444
142	0.2	0.1	0.777778
139	0.2	0.2	0.888889
135	0.2	0.2	0.722222
122	0.2	0	0.611111
105	0.2	0.2	0.611111
103	0.2	0.2	0.666667
99	0.1	0.1	0.777778
96	0.1	0	0.833333
94	0.1	0.1	0.611111
9	0.1	0.1	0.722222
90	0.1	0	0.833333
86	0.1	0.1	0.777778
85	0.1	0.1	0.833333
8	0.1	0	0.722222
74	0.1	0.1	0.777778
72	0.1	0	0.777778
68	0.1	0.1	0.888889
66	0.1	0.1	0.833333
62	0.1	0.1	0.777778
61	0.1	0.1	0.777778
60	0.1	0	0.888889
56	0.1	0.1	0.777778
498	0.1	0	0.833333
497	0.1	0.1	0.666667
496	0.1	0.1	0.833333
495	0.1	0	0.777778
493	0.1	0.1	0.555556
489	0.1	0	0.833333
481	0.1	0	0.833333
480	0.1	0	0.833333
479	0.1	0	0.888889
478	0.1	0.1	0.777778
476	0.1	0.1	0.888889
471	0.1	0.1	0.777778
47	0.1	0	0.833333
467	0.1	0	0.722222
466	0.1	0.1	0.833333
458	0.1	0	0.888889
455	0.1	0.1	0.888889
45	0.1	0	0.888889
449	0.1	0.1	0.888889
447	0.1	0.1	0.833333
445	0.1	0.1	0.833333
442	0.1	0.1	0.777778
434	0.1	0.1	0.888889
43	0.1	0	0.722222
430	0.1	0.1	0.833333
426	0.1	0.1	0.833333
424	1	0.9	0.777778
422	0.1	0.1	0.777778
42	0.1	0.1	0.833333
407	0.1	0.1	0.888889
403	0.1	0	0.777778
401	0.1	0.1	0.833333
393	0.1	0	0.833333
391	0.1	0.1	0.888889
390	0.1	0	0.666667
384	0.1	0.1	0.722222
378	0.1	0.1	0.722222
377	0.1	0.1	0.722222
375	0.1	0.1	0.777778
374	0.1	0.1	0.888889
373	0.1	0	0.777778
363	0.1	0.1	0.777778
36	0.1	0.1	0.888889
359	0.1	0	0.722222
358	0.1	0	0.888889
354	0.1	0	0.722222
352	0.1	0.1	0.833333
348	0.1	0.1	0.888889
333	0.1	0	0.944444
332	0.1	0.1	0.777778
324	0.1	0.1	0.777778
316	0.1	0.1	0.833333
313	0.1	0	0.777778
312	0.1	0.1	0.833333
311	0.1	0.1	0.833333
31	0.1	0.1	0.722222
303	0.1	0	0.666667
296	0.1	0.1	0.888889
294	0.1	0	0.722222
29	0.1	0	0.777778
290	0.1	0	0.777778
283	0.1	0.1	0.833333
281	0.1	0.1	0.777778
276	0.1	0.1	0.888889
267	0.1	0.1	0.666667
266	0.1	0.1	0.833333
258	0.1	0.1	0.833333
256	0.1	0	0.777778
254	0.1	0.1	0.722222
25	0.1	0	0.777778
250	0.1	0.1	0.944444
248	0.1	0	0.888889
246	0.1	0.1	0.944444
241	0.1	0	0.833333
240	0.1	0	0.777778
