10	0.9	0.9	0.722222
424	0.8	0.7	0.777778
326	0.7	0.6	0.888889
264	0.7	0.6	0.722222
284	0.7	0.5	0.777778
175	0.7	0.5	0.722222
117	0.6	0.6	0.888889
336	0.6	0.5	0.722222
411	0.6	0.4	0.833333
255	0.6	0.2	0.722222
123	0.6	0.2	0.666667
338	0.5	0.5	0.944444
97	0.5	0.5	0.888889
419	0.5	0.5	0.888889
263	0.5	0.5	0.833333
245	0.5	0.5	0.833333
368	0.5	0.5	0.777778
392	0.5	0.5	0.722222
127	0.5	0.5	0.722222
272	0.5	0.5	0.666667
59	0.5	0.4	0.888889
453	0.5	0.4	0.833333
58	0.5	0.2	0.944444
33	0.5	0.2	0.888889
17	0.5	0.2	0.888889
373	0.5	0.2	0.833333
48	0.5	0.1	0.777778
177	0.5	0.1	0.777778
482	0.5	0.1	0.666667
63	0.5	0	0.666667
148	0.4	0.4	0.944444
205	0.4	0.4	0.833333
431	0.4	0.4	0.777778
286	0.4	0.4	0.666667
68	0.4	0.3	0.888889
496	0.4	0.3	0.888889
366	0.4	0.3	0.888889
224	0.4	0.3	0.888889
118	0.4	0.3	0.888889
406	0.4	0.3	0.833333
26	0.4	0.3	0.833333
169	0.4	0.3	0.777778
136	0.4	0.3	0.777778
467	0.4	0.3	0.722222
302	0.4	0.3	0.722222
150	0.4	0.3	0.722222
314	0.4	0.2	0.888889
321	0.4	0.2	0.833333
229	0.4	0.2	0.833333
195	0.4	0.2	0.833333
337	0.4	0.2	0.722222
473	0.4	0.1	0.888889
146	0.4	0.1	0.888889
342	0.4	0.1	0.833333
216	0.4	0.1	0.777778
454	0.4	0	0.777778
149	0.4	0	0.722222
81	0.3	0.3	0.888889
444	0.3	0.3	0.888889
19	0.3	0.3	0.888889
109	0.3	0.3	0.888889
426	0.3	0.3	0.833333
398	0.3	0.3	0.833333
24	0.3	0.3	0.833333
219	0.3	0.3	0.833333
192	0.3	0.3	0.833333
474	0.3	0.3	0.777778
114	0.3	0.3	0.777778
70	0.3	0.3	0.722222
435	0.3	0.3	0.722222
377	0.3	0.3	0.666667
159	0.3	0.3	0.666667
147	0.3	0.3	0.611111
329	0.3	0.2	0.944444
99	0.3	0.2	0.888889
82	0.3	0.2	0.888889
420	0.3	0.2	0.888889
465	0.3	0.2	0.833333
438	0.3	0.2	0.833333
415	0.3	0.2	0.833333
28	0.3	0.2	0.833333
15	0.3	0.2	0.833333
371	0.3	0.2	0.777778
36	0.3	0.2	0.777778
270	0.3	0.2	0.777778
225	0.3	0.2	0.777778
202	0.3	0.2	0.777778
198	0.3	0.2	0.777778
131	0.3	0.2	0.777778
87	0.3	0.2	0.722222
403	0.3	0.2	0.722222
301	0.3	0.2	0.722222
275	0.3	0.2	0.722222
285	0.3	0.2	0.666667
154	0.3	0.2	0.666667
456	0.3	0.1	0.888889
65	0.3	0.1	0.833333
355	0.3	0.1	0.833333
309	0.3	0.1	0.833333
134	0.3	0.1	0.833333
